Date,Close,High,Low,Open
2018-07-10 14:45,7699.2,7702.2,7698.2,7702
2018-07-10 14:50,7702,7704.5,7699.5,7699.5
2018-07-10 14:55,7710.2,7710.5,7701,7701.5
2018-07-10 15:00,7705,7710.5,7705,7709
2018-07-10 15:05,7706.5,7709.5,7704.2,7705.5
2018-07-10 15:10,7702.6,7707.6,7702.6,7706.6
2018-07-10 15:15,7705.3,7706.6,7703.1,7703.1
2018-07-10 15:20,7703.3,7706.6,7703.1,7705.6
2018-07-10 15:25,7699.8,7705.6,7698.1,7703.6
2018-07-10 15:30,7700.8,7704.6,7698.1,7700.1
2018-07-10 15:35,7697.6,7701.6,7697.6,7701.1
2018-07-10 15:40,7698.1,7700.6,7697.1,7697.3
2018-07-10 15:45,7696.3,7699.6,7696.1,7698.3
2018-07-10 15:50,7694.6,7698.1,7693.6,7696.6
2018-07-10 15:55,7698.6,7698.6,7693.3,7694.8
2018-07-10 16:00,7698.1,7700.8,7698.1,7698.8
2018-07-10 16:05,7699.1,7701.6,7697.1,7697.8
2018-07-10 16:10,7692.6,7699.6,7692.1,7699.3
2018-07-10 16:15,7696.1,7697.6,7691.8,7693.1
2018-07-10 16:20,7692.1,7697.6,7691.6,7696.3
2018-07-10 16:25,7696.1,7698.6,7690.6,7691.8
2018-07-10 16:30,7692.1,7699.6,7690.1,7696.6
2018-07-10 16:35,7690.3,7693.6,7689.6,7692.3
2018-07-10 16:40,7691.1,7692.6,7690.1,7690.1
2018-07-10 16:45,7696.8,7697.6,7690.6,7691.3
2018-07-10 16:50,7699.8,7702.6,7696.6,7696.6
2018-07-10 16:55,7701.3,7701.3,7697.6,7699.6
2018-07-10 17:00,7701.8,7704.6,7700.6,7701.1
2018-07-10 17:05,7699.8,7703.8,7699.8,7702.1
2018-07-10 17:10,7700.8,7701.8,7700.1,7700.1
2018-07-10 17:15,7700.8,7701.8,7700.3,7700.6
2018-07-10 17:20,7696.3,7702.6,7696.1,7700.6
2018-07-10 17:25,7698.6,7699.6,7696.1,7696.1
2018-07-10 17:30,7700.1,7700.8,7698.8,7699.1
2018-07-10 17:35,7700.1,7700.8,7698.8,7700.3
2018-07-10 17:40,7697.6,7701.1,7697.3,7700.3
2018-07-10 17:45,7695.3,7698.8,7695.3,7697.8
2018-07-10 17:50,7692.8,7695.3,7692.8,7694.8
2018-07-10 17:55,7696.3,7696.3,7692.1,7693.1
2018-07-10 18:00,7696.3,7698.1,7694.3,7695.6
2018-07-10 18:05,7694.6,7697.6,7694.3,7696.6
2018-07-10 18:10,7693.6,7695.1,7692.3,7694.3
2018-07-10 18:15,7692.3,7693.6,7691.1,7693.3
2018-07-10 18:20,7691.6,7693.3,7691.6,7692.1
2018-07-10 18:25,7691.6,7692.6,7691.1,7691.3
2018-07-10 18:30,7690.6,7692.1,7690.6,7691.3
2018-07-10 18:35,7686.6,7690.8,7686.6,7690.8
2018-07-10 18:40,7687.3,7688.6,7686.6,7686.8
2018-07-10 18:45,7683.8,7687.6,7683.3,7687.1
2018-07-10 18:50,7683.8,7684.1,7682.6,7683.6
2018-07-10 18:55,7685.8,7687.1,7683.6,7683.6
2018-07-10 19:00,7689.6,7689.8,7685.6,7685.6
2018-07-10 19:05,7691.3,7691.3,7689.3,7689.8
2018-07-10 19:10,7693.1,7693.8,7691.3,7691.8
2018-07-10 19:15,7692.8,7693.3,7691.3,7693.3
2018-07-10 19:20,7692.8,7693.6,7691.6,7693.1
2018-07-10 19:25,7693.3,7695.8,7692.3,7692.6
2018-07-10 19:30,7692.8,7694.1,7692.6,7693.6
2018-07-10 19:35,7693.8,7693.8,7691.6,7692.6
2018-07-10 19:40,7693.3,7694.8,7693.1,7693.6
2018-07-10 19:45,7696.3,7696.6,7693.1,7693.1
2018-07-10 19:50,7686.6,7690.8,7686.6,7690.8
2018-07-10 19:55,7697.3,7698.1,7693.6,7694.6
2018-07-10 20:00,7696.8,7697.8,7694.8,7697.6
2018-07-10 20:05,7696.8,7697.3,7695.6,7696.6
2018-07-10 20:10,7696.1,7698.3,7695.8,7697.3
2018-07-10 20:15,7698.1,7698.6,7696.3,7696.3
2018-07-10 20:20,7700.6,7700.6,7697.8,7698.3
2018-07-10 20:25,7697.1,7700.1,7695.8,7699.8
2018-07-10 20:30,7699.6,7699.8,7697.3,7697.3
2018-07-10 20:35,7701.3,7701.8,7698.6,7699.3
2018-07-10 20:40,7700.6,7701.8,7699.3,7701.1
2018-07-10 20:45,7700.1,7701.1,7699.1,7700.8
2018-07-10 20:50,7703.1,7703.1,7701.1,7701.1
2018-07-10 20:55,7697.2,7705.6,7696.1,7702.8
2018-07-10 21:00,7702.3,7702.3,7696,7698.4
2018-07-10 21:05,7702.5,7703.5,7701,7702.9
2018-07-10 21:10,7700.6,7703.1,7699.7,7703.1
2018-07-10 21:15,7700.6,7700.8,7700,7700.5
2018-07-10 21:20,7700.8,7701.1,7700.7,7700.7
2018-07-10 21:25,7700.6,7700.8,7700.5,7700.7
2018-07-10 21:30,7702.2,7703.4,7699.7,7700.9
2018-07-10 21:35,7700.3,7702.8,7699.7,7701.6
2018-07-10 21:40,7698.3,7700.9,7697.7,7700.9
2018-07-10 21:45,7697.7,7698.9,7697.1,7697.7
2018-07-10 21:50,7668.6,7700.2,7667.4,7698.3
2018-07-10 21:55,7673.6,7674.7,7661.2,7668
2018-07-10 22:00,7677.6,7679.9,7673.3,7674.2
2018-07-10 22:05,7675.9,7679.6,7675.7,7677.9
2018-07-10 22:10,7675.8,7677.9,7670,7675.5
2018-07-10 22:15,7674.2,7675.9,7671.3,7675.9
2018-07-10 22:20,7676.4,7677.9,7674.1,7674.1
2018-07-10 22:25,7680.6,7681.9,7676,7676.6
2018-07-10 22:30,7678.3,7682,7678.2,7680.2
2018-07-10 22:35,7680.8,7680.8,7676.1,7678.4
2018-07-10 22:40,7684.1,7686,7681.7,7681.8
2018-07-10 22:45,7679.5,7684.3,7679.2,7683.7
2018-07-10 22:50,7679.2,7680.5,7678.4,7679.1
2018-07-10 22:55,7669.2,7679.1,7669.2,7679.1
2018-07-10 23:00,7672.8,7681.8,7669.8,7671.1
2018-07-10 23:05,7668.5,7673.5,7665.1,7671.9
2018-07-10 23:10,7668.5,7670.4,7664.8,7668.8
2018-07-10 23:15,7661.2,7669.1,7659.6,7667.9
2018-07-10 23:20,7657.9,7664.7,7652.7,7661.5
2018-07-10 23:25,7657.9,7659.1,7651.7,7657.2
2018-07-10 23:30,7657.4,7659.7,7651.2,7658.5
2018-07-10 23:35,7659.9,7661.7,7657.4,7657.7
2018-07-10 23:40,7658.9,7666.6,7654,7659.2
2018-07-10 23:45,7653.7,7660.5,7653.7,7658.6
2018-07-10 23:50,7655.4,7658.6,7651.5,7654.3
2018-07-10 23:55,7653.9,7656.3,7653.2,7655.1
2018-07-11 00:00,7659.4,7660.6,7653.9,7654.2
2018-07-11 00:05,7663.7,7664.3,7657.8,7658.8
2018-07-11 00:15,7665.1,7669.4,7663.2,7667.2
2018-07-11 00:20,7665.1,7667.2,7663.2,7664.8
2018-07-11 00:25,7657.7,7664.5,7657.1,7664.5
2018-07-11 00:30,7660.2,7660.8,7655.9,7657.1
2018-07-11 00:35,7658.3,7662.6,7658.3,7659.8
2018-07-11 00:40,7658.1,7660.5,7654.6,7658.9
2018-07-11 00:45,7662.4,7663,7658.1,7658.4
2018-07-11 00:50,7664.8,7666.3,7659.9,7662.7
2018-07-11 00:55,7668.8,7668.8,7664.8,7665.4
2018-07-11 01:00,7657.3,7668.4,7651.1,7666.8
2018-07-11 01:05,7653.3,7659.8,7652.6,7657.1
2018-07-11 01:10,7651.3,7653.6,7650.6,7653.6
2018-07-11 01:15,7653.6,7654.8,7649.3,7651.1
2018-07-11 01:20,7651.1,7653.6,7650.8,7653.3
2018-07-11 01:25,7650.1,7651.1,7648.1,7650.6
2018-07-11 01:30,7665.1,7669.4,7663.2,7667.2
2018-07-11 01:35,7646.3,7648.8,7642.6,7643.1
2018-07-11 01:40,7645.1,7646.3,7645.1,7646.1
2018-07-11 01:45,7642.8,7645.6,7641.6,7644.8
2018-07-11 01:50,7638.1,7642.1,7637.8,7641.6
2018-07-11 01:55,7632.1,7637.3,7631.8,7636.8
2018-07-11 02:00,7628.6,7631.8,7628.1,7631.8
2018-07-11 02:05,7627.8,7628.8,7627.3,7628.8
2018-07-11 02:10,7628.6,7629.1,7627.6,7628.1
2018-07-11 02:15,7622.6,7628.3,7613.6,7628.3
2018-07-11 02:20,7621.8,7623.6,7621.3,7623.1
2018-07-11 02:25,7630.1,7630.6,7622.1,7622.1
2018-07-11 02:30,7629.3,7631.6,7627.3,7630.6
2018-07-11 02:35,7631.6,7631.6,7627.1,7629.1
2018-07-11 02:40,7637.8,7637.8,7632.1,7632.1
2018-07-11 02:45,7636.1,7638.1,7633.8,7637.6
2018-07-11 02:50,7636.8,7638.6,7636.1,7637.8
2018-07-11 02:55,7639.1,7639.1,7636.8,7637.1
2018-07-11 03:00,7645.8,7646.6,7640.1,7640.1
2018-07-11 03:05,7642.6,7645.6,7641.3,7645.6
2018-07-11 03:10,7641.6,7644.3,7641.6,7642.8
2018-07-11 03:15,7638.8,7641.6,7637.6,7641.1
2018-07-11 03:20,7644.3,7644.3,7638.1,7638.1
2018-07-11 03:25,7647.8,7647.8,7645.3,7645.3
2018-07-11 03:30,7650.8,7650.8,7648.8,7649.1
2018-07-11 03:35,7651.1,7652.3,7651.1,7651.1
2018-07-11 03:40,7649.3,7651.1,7647.3,7650.8
2018-07-11 03:45,7647.6,7650.1,7647.6,7649.1
2018-07-11 03:50,7647.6,7647.6,7647.6,7647.6
2018-07-11 03:55,7648.6,7648.8,7647.3,7648.6
2018-07-11 04:00,7647.6,7648.3,7647.1,7648.3
2018-07-11 04:05,7647.6,7648.1,7647.6,7647.8
2018-07-11 04:10,7648.1,7648.3,7648.1,7648.3
2018-07-11 04:15,7649.1,7649.1,7648.6,7648.8
2018-07-11 04:20,7649.1,7649.3,7648.8,7649.3
2018-07-11 04:25,7650.1,7650.1,7648.8,7648.8
2018-07-11 04:30,7654.1,7656.3,7650.3,7650.3
2018-07-11 04:35,7656.6,7657.1,7655.8,7655.8
2018-07-11 04:40,7653.6,7656.8,7653.1,7656.3
2018-07-11 04:45,7653.3,7653.3,7652.1,7653.3
2018-07-11 04:50,7653.8,7653.8,7652.1,7653.6
2018-07-11 04:55,7654.6,7655.6,7652.3,7654.1
2018-07-11 05:00,7654.6,7654.8,7653.8,7654.8
2018-07-11 05:05,7658.3,7658.3,7653.8,7654.3
2018-07-11 05:10,7658.6,7658.6,7657.3,7657.3
2018-07-11 05:15,7653.1,7658.8,7653.1,7658.8
2018-07-11 05:20,7652.8,7652.8,7650.6,7652.6
2018-07-11 05:25,7654.8,7655.3,7653.1,7653.1
2018-07-11 05:30,7654.8,7655.3,7652.8,7655.1
2018-07-11 05:35,7657.3,7657.8,7655.1,7655.1
2018-07-11 05:40,7652.6,7655.8,7651.1,7655.8
2018-07-11 05:45,7651.8,7652.6,7650.6,7652.3
2018-07-11 05:50,7653.6,7653.6,7651.3,7651.3
2018-07-11 05:55,7652.1,7653.6,7652.1,7653.1
2018-07-11 06:00,7649.1,7651.1,7648.3,7650.8
2018-07-11 06:05,7648.3,7649.8,7648.3,7649.6
2018-07-11 06:10,7649.3,7650.6,7649.3,7649.3
2018-07-11 06:15,7649.3,7649.6,7649.1,7649.1
2018-07-11 06:20,7649.3,7650.3,7649.3,7649.6
2018-07-11 06:25,7649.8,7649.8,7649.6,7649.6
2018-07-11 06:30,7651.8,7653.8,7650.1,7650.1
2018-07-11 06:35,7649.8,7651.3,7649.8,7651.3
2018-07-11 06:40,7648.8,7649.6,7648.6,7649.6
2018-07-11 06:45,7649.6,7649.6,7649.1,7649.1
2018-07-11 06:50,7645.6,7649.8,7645.1,7649.8
2018-07-11 06:55,7647.8,7647.8,7644.6,7645.8
2018-07-11 07:00,7645.6,7649.3,7644.6,7645.8
2018-07-11 07:05,7642.6,7648.6,7642.3,7645.1
2018-07-11 07:10,7652.1,7653.6,7652.1,7653.1
2018-07-11 07:15,7641.6,7643.6,7640.6,7641.1
2018-07-11 07:20,7644.1,7644.3,7641.1,7641.8
2018-07-11 07:25,7648.1,7648.8,7643.6,7643.6
2018-07-11 07:30,7647.6,7648.1,7645.1,7647.8
2018-07-11 07:35,7644.8,7648.1,7644.8,7647.3
2018-07-11 07:40,7643.1,7644.8,7641.1,7644.6
2018-07-11 07:45,7644.6,7646.8,7642.6,7643.3
2018-07-11 07:50,7641.6,7644.6,7640.6,7644.1
2018-07-11 07:55,7638.3,7642.3,7636.6,7641.3
2018-07-11 08:00,7626.3,7639.6,7621.6,7638.3
2018-07-11 08:05,7622.1,7629.1,7620.6,7626.1
2018-07-11 08:10,7604.1,7621.8,7604.1,7621.8
2018-07-11 08:15,7596.1,7604.3,7593.6,7604.3
2018-07-11 08:20,7600.6,7600.8,7594.6,7595.6
2018-07-11 08:25,7601.6,7605.1,7598.6,7600.3
2018-07-11 08:30,7600.1,7601.6,7596.1,7601.1
2018-07-11 08:35,7602.6,7606.3,7600.1,7600.3
2018-07-11 08:40,7609.4,7610.4,7603.9,7604.4
2018-07-11 08:45,7602.6,7609.1,7602.4,7609.1
2018-07-11 08:50,7604.9,7604.9,7599.9,7602.9
2018-07-11 08:55,7599.9,7604.9,7599.4,7604.4
2018-07-11 09:00,7599.9,7601.4,7597.9,7599.4
2018-07-11 09:05,7601.6,7601.9,7596.9,7600.1
2018-07-11 09:10,7596.9,7601.4,7594.4,7601.4
2018-07-11 09:15,7590.6,7597.4,7590.4,7596.6
2018-07-11 09:20,7586.9,7591.9,7584.4,7590.9
2018-07-11 09:25,7587.4,7589.9,7585.4,7587.4
2018-07-11 09:30,7588.9,7590.9,7585.9,7587.6
2018-07-11 09:35,7588.4,7589.9,7586.6,7588.4
2018-07-11 09:40,7589.4,7590.9,7586.4,7588.6
2018-07-11 09:45,7586.4,7591.4,7586.4,7589.1
2018-07-11 09:50,7589.9,7590.9,7585.1,7586.1
2018-07-11 09:55,7596.4,7596.4,7588.4,7590.4
2018-07-11 10:00,7590.6,7599.9,7589.9,7596.6
2018-07-11 10:05,7588.4,7591.9,7588.4,7590.4
2018-07-11 10:10,7586.6,7592.4,7586.6,7588.6
2018-07-11 10:15,7585.6,7588.4,7585.6,7586.9
2018-07-11 10:20,7586.9,7588.4,7585.4,7585.4
2018-07-11 10:25,7584.6,7587.4,7583.1,7587.4
2018-07-11 10:30,7581.9,7586.4,7581.9,7584.4
2018-07-11 10:35,7579.9,7581.4,7577.4,7581.4
2018-07-11 10:40,7586.6,7586.9,7579.4,7579.6
2018-07-11 10:45,7585.4,7587.4,7584.9,7586.4
2018-07-11 10:50,7589.4,7589.9,7584.4,7584.9
2018-07-11 10:55,7590.4,7591.4,7587.1,7589.1
2018-07-11 11:00,7591.9,7593.4,7588.4,7590.6
2018-07-11 11:05,7592.4,7592.6,7589.6,7591.6
2018-07-11 11:10,7596.1,7596.4,7590.9,7591.9
2018-07-11 11:15,7598.6,7600.4,7595.4,7595.9
2018-07-11 11:20,7600.9,7603.4,7597.9,7598.4
2018-07-11 11:25,7601.4,7601.9,7597.6,7600.4
2018-07-11 11:30,7599.4,7601.9,7599.4,7601.1
2018-07-11 11:35,7600.4,7600.9,7596.9,7599.6
2018-07-11 11:40,7600.9,7601.9,7598.9,7600.1
2018-07-11 11:45,7604.4,7604.4,7600.4,7600.6
2018-07-11 11:50,7603.1,7605.4,7601.6,7604.1
2018-07-11 11:55,7610.6,7610.9,7601.9,7603.4
2018-07-11 12:00,7607.6,7616.9,7607.4,7610.4
2018-07-11 12:05,7605.9,7609.4,7605.4,7607.4
2018-07-11 12:10,7605.4,7606.9,7604.4,7605.6
2018-07-11 12:15,7604.4,7606.4,7602.9,7605.1
2018-07-11 12:20,7603.9,7604.9,7601.4,7603.9
2018-07-11 12:25,7604.4,7604.9,7600.9,7603.6
2018-07-11 12:30,7606.6,7606.9,7603.9,7604.1
2018-07-11 12:35,7601.6,7606.9,7601.4,7606.4
2018-07-11 12:40,7600.4,7602.4,7599.2,7601.4
2018-07-11 12:45,7605.4,7605.7,7600.2,7600.2
2018-07-11 12:50,7605.7,7607.9,7604.2,7605.2
2018-07-11 12:55,7606.7,7607.7,7604.9,7605.2
2018-07-11 13:00,7604.7,7607.2,7604.4,7606.2
2018-07-11 13:05,7608.7,7608.7,7604.2,7604.4
2018-07-11 13:10,7608.7,7609.7,7607.4,7608.4
2018-07-11 13:15,7607.2,7610.2,7607.2,7608.2
2018-07-11 13:20,7607.4,7608.9,7606.7,7606.9
2018-07-11 13:25,7611.2,7611.2,7604.7,7607.2
2018-07-11 13:30,7613.2,7614.2,7606.7,7611.4
2018-07-11 13:35,7613.9,7615.7,7612.2,7612.9
2018-07-11 13:40,7606.7,7614.2,7606.7,7614.2
2018-07-11 13:45,7603.7,7607.7,7602.2,7607.2
2018-07-11 13:50,7603.2,7605.7,7602.7,7603.4
2018-07-11 13:55,7595.9,7603.2,7591.7,7602.9
2018-07-11 14:00,7597.7,7597.7,7592.7,7595.7
2018-07-11 14:05,7596.7,7599.2,7594.2,7597.4
2018-07-11 14:10,7595.2,7597.7,7594.7,7596.9
2018-07-11 14:15,7596.7,7596.7,7594.7,7594.9
2018-07-11 14:20,7596.7,7599.2,7595.2,7596.2
2018-07-11 14:25,7596.7,7598.4,7593.7,7596.2
2018-07-11 14:30,7605.7,7609.4,7596.9,7596.9
2018-07-11 14:35,7606.9,7609.9,7603.7,7605.9
2018-07-11 14:40,7607.2,7610.4,7606.7,7607.2
2018-07-11 14:45,7606.9,7610.2,7604.7,7607.7
2018-07-11 14:50,7612.9,7613.2,7606.2,7607.2
2018-07-11 14:55,7609.4,7615.2,7605.9,7613.2
2018-07-11 15:00,7613.7,7616.2,7607.2,7609.7
2018-07-11 15:05,7614.2,7619.2,7612.2,7613.2
2018-07-11 15:10,7610.1,7614.6,7610.1,7614.1
2018-07-11 15:15,7614.6,7616.6,7609.6,7610.3
2018-07-11 15:20,7614.6,7617.6,7613.6,7614.8
2018-07-11 15:25,7612.3,7617.1,7612.1,7614.1
2018-07-11 15:30,7621.3,7623.6,7612.1,7612.1
2018-07-11 15:35,7615.8,7623.8,7615.6,7621.1
2018-07-11 15:40,7609.6,7616.1,7609.6,7616.1
2018-07-11 15:45,7607.1,7610.1,7605.6,7610.1
2018-07-11 15:50,7606.6,7607.6,7604.1,7606.8
2018-07-11 15:55,7612.6,7613.1,7605.1,7606.3
2018-07-11 16:00,7615.3,7617.6,7612.6,7613.1
2018-07-11 16:05,7610.3,7616.1,7609.1,7615.6
2018-07-11 16:10,7609.6,7610.3,7606.6,7610.1
2018-07-11 16:15,7604.1,7610.1,7604.1,7609.3
2018-07-11 16:20,7603.6,7604.6,7600.1,7604.6
2018-07-11 16:25,7592.6,7603.6,7591.6,7603.1
2018-07-11 16:30,7593,7596,7591,7592.5
2018-07-11 16:35,7591.5,7595,7590.5,7592.7
2018-07-11 16:40,7587,7595,7585,7592.2
2018-07-11 16:45,7590.7,7591.2,7585.5,7587.2
2018-07-11 16:50,7592.5,7594.7,7586.5,7591
2018-07-11 16:55,7590.7,7597,7589.7,7592.2
2018-07-11 17:00,7594.2,7596,7590.2,7590.5
2018-07-11 17:05,7589,7596.5,7589,7594.5
2018-07-11 17:10,7588.7,7592.2,7588,7588.7
2018-07-11 17:15,7593.2,7595.7,7586.2,7588.5
2018-07-11 17:20,7589.5,7594,7589.5,7592.7
2018-07-11 17:25,7595.7,7595.7,7589.7,7589.7
2018-07-11 17:30,7598.5,7599,7593.7,7595.5
2018-07-11 17:35,7594.2,7598.5,7593.2,7598.2
2018-07-11 17:40,7590.2,7594.5,7590.2,7594.5
2018-07-11 17:45,7592.2,7594,7588.7,7590
2018-07-11 17:50,7592,7594,7590.7,7592.5
2018-07-11 17:55,7586.2,7592.2,7585.5,7591.7
2018-07-11 18:00,7584.7,7588.5,7584.7,7586.7
2018-07-11 18:05,7586.2,7588.5,7584,7584
2018-07-11 18:10,7587.7,7588.2,7584.5,7586
2018-07-11 18:15,7587,7587.7,7585.2,7587.2
2018-07-11 18:20,7589.7,7591,7586,7586.7
2018-07-11 18:25,7587,7591.2,7586.2,7589.5
2018-07-11 18:30,7593.2,7595.7,7586.2,7588.5
2018-07-11 18:35,7584.5,7587.7,7584.2,7587.5
2018-07-11 18:40,7585.5,7587.5,7584,7584.2
2018-07-11 18:45,7582,7586.5,7581.2,7585.7
2018-07-11 18:50,7579,7581.7,7579,7581.7
2018-07-11 18:55,7577.7,7580.5,7577.5,7579.2
2018-07-11 19:00,7578.2,7581.2,7577.5,7577.5
2018-07-11 19:05,7573,7580,7572.7,7578.5
2018-07-11 19:10,7569,7572.5,7567.5,7572.5
2018-07-11 19:15,7570.5,7571,7567.7,7569.2
2018-07-11 19:20,7575.2,7576.5,7569.7,7570.2
2018-07-11 19:25,7581.7,7582,7575.5,7575.5
2018-07-11 19:30,7582.7,7585.2,7582,7582
2018-07-11 19:35,7582.7,7584,7582.2,7583
2018-07-11 19:40,7583.2,7583.7,7579.7,7583.2
2018-07-11 19:45,7583.2,7584,7581.7,7583
2018-07-11 19:50,7581.5,7584.5,7580.7,7583.5
2018-07-11 19:55,7582.5,7583,7580.7,7581.7
2018-07-11 20:00,7583.7,7584.2,7580.7,7582.7
2018-07-11 20:05,7586.7,7587.7,7584.2,7584.2
2018-07-11 20:10,7583.7,7587.2,7583.2,7586.5
2018-07-11 20:15,7581.2,7585,7579.5,7584
2018-07-11 20:20,7582.2,7582.2,7578.7,7581.5
2018-07-11 20:25,7578.5,7582,7577.7,7582
2018-07-11 20:30,7584.2,7584.5,7578.2,7578.2
2018-07-11 20:35,7588,7588.7,7583.2,7584.5
2018-07-11 20:40,7588,7588.7,7587,7588.2
2018-07-11 20:45,7593.2,7594,7588,7588.2
2018-07-11 20:50,7597.5,7597.5,7590.5,7592.2
2018-07-11 20:55,7593.2,7598,7592,7597.2
2018-07-11 21:00,7594.4,7596.9,7592.6,7593.8
2018-07-11 21:05,7592,7595,7591.4,7595
2018-07-11 21:10,7589.2,7592.6,7588.6,7591.4
2018-07-11 21:15,7589.5,7590,7588.8,7589.7
2018-07-11 21:20,7589.3,7589.6,7589.2,7589.3
2018-07-11 21:25,7589.2,7589.7,7589.1,7589.4
2018-07-11 21:30,7592.3,7592.9,7588.6,7588.6
2018-07-11 21:35,7596.5,7596.5,7592.3,7592.9
2018-07-11 21:40,7592.9,7597.2,7592.9,7597.2
2018-07-11 21:45,7596.5,7596.5,7592.9,7593.5
2018-07-11 21:50,7594.7,7597.2,7593.5,7597.2
2018-07-11 21:55,7593.3,7595.9,7592.9,7595.3
2018-07-11 22:00,7594.4,7594.8,7593.1,7593.5
2018-07-11 22:05,7592.8,7594.1,7592.5,7594.1
2018-07-11 22:10,7592.8,7593.3,7592.8,7593
2018-07-11 22:15,7592.7,7592.7,7592.7,7592.7
2018-07-11 22:20,7593.1,7593.1,7592.8,7592.8
2018-07-11 22:30,7592.7,7592.8,7592.6,7592.8
2018-07-11 22:45,7592.8,7592.8,7592.7,7592.8
2018-07-11 22:55,7594.3,7594.8,7593.1,7593.1
2018-07-11 23:00,7596.5,7596.8,7592.2,7595.5
2018-07-11 23:05,7598.3,7598.9,7596.5,7597.1
2018-07-11 23:10,7597.7,7598.9,7597.7,7598.6
2018-07-11 23:15,7595.9,7597.4,7595.9,7597.4
2018-07-11 23:20,7595.3,7596.8,7595.3,7595.3
2018-07-11 23:25,7593.4,7594.9,7593.4,7594.9
2018-07-11 23:30,7592.8,7594.9,7592.8,7594
2018-07-11 23:35,7591.6,7593.4,7591.6,7592.5
2018-07-11 23:40,7589.8,7592.2,7588.5,7591.9
2018-07-11 23:45,7591,7593.4,7589.8,7590.1
2018-07-11 23:50,7592.2,7592.8,7591.3,7591.3
2018-07-11 23:55,7592.8,7593.4,7592.2,7592.5
2018-07-12 00:00,7594,7594,7593.4,7593.4
2018-07-12 00:05,7593.4,7594.6,7593.4,7594.6
2018-07-12 00:10,7591.6,7592.8,7591.6,7592.8
2018-07-12 00:15,7593.4,7593.4,7591.9,7591.9
2018-07-12 00:20,7592.2,7593.1,7592.2,7593.1
2018-07-12 00:25,7593.4,7593.4,7592.2,7592.5
2018-07-12 00:30,7591,7593.1,7590.4,7593.1
2018-07-12 00:35,7592.7,7593,7590.4,7590.4
2018-07-12 00:40,7595.4,7596.6,7593,7593
2018-07-12 00:45,7596.6,7597.9,7596,7596
2018-07-12 00:50,7599.9,7600.5,7596.9,7597.3
2018-07-12 00:55,7592.7,7599.9,7592.7,7599.6
2018-07-12 01:00,7600.5,7600.5,7589.1,7593.3
2018-07-12 01:05,7596,7602.2,7596,7600.7
2018-07-12 01:10,7599,7601,7596.7,7599
2018-07-12 01:15,7595,7598.7,7594.7,7598.7
2018-07-12 01:20,7594,7594.7,7593.2,7594.7
2018-07-12 01:25,7596,7596,7594.2,7594.2
2018-07-12 01:30,7598.7,7598.7,7596.2,7596.2
2018-07-12 01:35,7598.7,7601,7598.7,7599
2018-07-12 01:40,7598.5,7598.5,7598.5,7598.5
2018-07-12 01:45,7599,7599.5,7598.7,7598.7
2018-07-12 01:50,7599.2,7599.2,7599,7599.2
2018-07-12 01:55,7598,7599,7596.7,7599
2018-07-12 02:00,7597.5,7598,7596.7,7597.7
2018-07-12 02:05,7599.7,7600,7597.5,7597.7
2018-07-12 02:10,7603,7606,7600,7600
2018-07-12 02:15,7604.5,7604.5,7602,7602.5
2018-07-12 02:20,7597.5,7600.7,7595.5,7600.7
2018-07-12 02:25,7595.5,7599,7595,7598
2018-07-12 02:30,7601.7,7601.7,7595.7,7595.7
2018-07-12 02:35,7612.5,7612.5,7602.2,7602.7
2018-07-12 02:40,7614,7615.7,7612.7,7612.7
2018-07-12 02:45,7612.5,7615.7,7612.2,7614.2
2018-07-12 02:50,7611.7,7615.2,7611.7,7612.2
2018-07-12 02:55,7612,7612.7,7610.2,7611.5
2018-07-12 03:00,7614,7614.2,7612.5,7613.5
2018-07-12 03:05,7615.5,7616,7614.2,7614.2
2018-07-12 03:10,7613.2,7616.7,7613,7615.7
2018-07-12 03:15,7613,7614.5,7612.5,7613.5
2018-07-12 03:20,7614.7,7614.7,7611.7,7612.7
2018-07-12 03:25,7613.7,7614.7,7613.7,7614.5
2018-07-12 03:30,7613.5,7615.7,7612.2,7614.2
2018-07-12 03:35,7615.5,7615.5,7613.7,7613.7
2018-07-12 03:40,7615.5,7616.5,7615,7615.7
2018-07-12 03:45,7618,7618.2,7615.7,7615.7
2018-07-12 03:50,7615.7,7618.2,7615,7617.7
2018-07-12 03:55,7615.7,7617.2,7615.5,7616
2018-07-12 04:00,7618.5,7618.5,7615.5,7616
2018-07-12 04:05,7619,7619.5,7618.7,7618.7
2018-07-12 04:10,7616.7,7619.2,7616.7,7619.2
2018-07-12 04:15,7618,7618,7617,7617
2018-07-12 04:20,7617,7618.7,7617,7618.2
2018-07-12 04:25,7617,7617.2,7617,7617.2
2018-07-12 04:30,7615,7616.5,7614.7,7616.5
2018-07-12 04:35,7615.7,7616.5,7615.2,7615.2
2018-07-12 04:40,7615.2,7615.5,7614.7,7614.7
2018-07-12 04:45,7615.7,7616.5,7615.5,7615.5
2018-07-12 04:50,7615.5,7615.5,7615.5,7615.5
2018-07-12 04:55,7616.7,7616.7,7615.7,7615.7
2018-07-12 05:00,7617.7,7617.7,7617,7617
2018-07-12 05:05,7618.5,7618.5,7618,7618
2018-07-12 05:10,7617,7619.2,7617,7618.7
2018-07-12 05:15,7618,7618,7617,7617.2
2018-07-12 05:20,7618.5,7618.7,7618.2,7618.2
2018-07-12 05:25,7618,7618.2,7617.2,7618.2
